timestamp,dpid,table_id,in_port,eth_src,eth_dst,ip_src,ip_dst,eth_type,ip_proto,src_port,dst_port,n_packets,n_bytes,duration_sec,entry_type,throughput_bps,priority_label
2025-11-25 16:29:12,1,0,N/A,b6:91:37:94:bf:75,33:33:00:00:00:02,10.0.0.1,N/A,,N/A,N/A,N/A,1,70,7,flow_stats,80.0,0
2025-11-25 16:29:12,1,0,N/A,aa:15:ca:fc:b7:dd,33:33:00:00:00:02,10.0.0.2,N/A,,N/A,N/A,N/A,1,70,7,flow_stats,80.0,0
2025-11-25 16:29:12,1,0,N/A,0e:8a:2f:9b:32:43,33:33:00:00:00:02,10.0.0.3,N/A,,N/A,N/A,N/A,1,70,7,flow_stats,80.0,0
2025-11-25 16:29:12,1,0,N/A,b6:91:37:94:bf:75,ff:ff:ff:ff:ff:ff,10.0.0.1,N/A,,N/A,N/A,N/A,1,42,5,flow_stats,67.2,0
2025-11-25 16:29:12,1,0,N/A,aa:15:ca:fc:b7:dd,b6:91:37:94:bf:75,10.0.0.2,10.0.0.1,,N/A,N/A,N/A,2,196,4,flow_stats,392.0,0
2025-11-25 16:29:12,1,0,N/A,b6:91:37:94:bf:75,aa:15:ca:fc:b7:dd,10.0.0.1,10.0.0.2,,N/A,N/A,N/A,1,98,4,flow_stats,196.0,0
2025-11-25 16:29:12,1,0,N/A,0e:8a:2f:9b:32:43,b6:91:37:94:bf:75,10.0.0.3,10.0.0.1,,N/A,N/A,N/A,2,196,4,flow_stats,392.0,0
2025-11-25 16:29:12,1,0,N/A,b6:91:37:94:bf:75,0e:8a:2f:9b:32:43,10.0.0.1,10.0.0.3,,N/A,N/A,N/A,1,98,4,flow_stats,196.0,0
2025-11-25 16:29:12,1,0,N/A,0e:8a:2f:9b:32:43,aa:15:ca:fc:b7:dd,10.0.0.3,10.0.0.2,,N/A,N/A,N/A,2,196,4,flow_stats,392.0,0
2025-11-25 16:29:12,1,0,N/A,aa:15:ca:fc:b7:dd,0e:8a:2f:9b:32:43,10.0.0.2,10.0.0.3,,N/A,N/A,N/A,1,98,4,flow_stats,196.0,0
2025-11-25 16:29:17,1,0,N/A,b6:91:37:94:bf:75,33:33:00:00:00:02,10.0.0.1,N/A,,N/A,N/A,N/A,1,70,12,flow_stats,46.67,0
2025-11-25 16:29:17,1,0,N/A,aa:15:ca:fc:b7:dd,33:33:00:00:00:02,10.0.0.2,N/A,,N/A,N/A,N/A,1,70,12,flow_stats,46.67,0
2025-11-25 16:29:17,1,0,N/A,0e:8a:2f:9b:32:43,33:33:00:00:00:02,10.0.0.3,N/A,,N/A,N/A,N/A,1,70,12,flow_stats,46.67,0
2025-11-25 16:29:17,1,0,N/A,b6:91:37:94:bf:75,ff:ff:ff:ff:ff:ff,10.0.0.1,N/A,,N/A,N/A,N/A,1,42,10,flow_stats,33.6,0
2025-11-25 16:29:17,1,0,N/A,aa:15:ca:fc:b7:dd,b6:91:37:94:bf:75,10.0.0.2,10.0.0.1,,N/A,N/A,N/A,3,238,9,flow_stats,67.18,0
2025-11-25 16:29:17,1,0,N/A,b6:91:37:94:bf:75,aa:15:ca:fc:b7:dd,10.0.0.1,10.0.0.2,,N/A,N/A,N/A,2,140,9,flow_stats,67.18,0
2025-11-25 16:29:17,1,0,N/A,0e:8a:2f:9b:32:43,b6:91:37:94:bf:75,10.0.0.3,10.0.0.1,,N/A,N/A,N/A,3,238,9,flow_stats,67.18,0
2025-11-25 16:29:17,1,0,N/A,b6:91:37:94:bf:75,0e:8a:2f:9b:32:43,10.0.0.1,10.0.0.3,,N/A,N/A,N/A,2,140,9,flow_stats,67.18,0
2025-11-25 16:29:17,1,0,N/A,0e:8a:2f:9b:32:43,aa:15:ca:fc:b7:dd,10.0.0.3,10.0.0.2,,N/A,N/A,N/A,3,238,9,flow_stats,67.18,0
2025-11-25 16:29:17,1,0,N/A,aa:15:ca:fc:b7:dd,0e:8a:2f:9b:32:43,10.0.0.2,10.0.0.3,,N/A,N/A,N/A,2,140,9,flow_stats,67.18,0
2025-11-25 16:29:22,1,0,N/A,b6:91:37:94:bf:75,33:33:00:00:00:02,10.0.0.1,N/A,,N/A,N/A,N/A,2,140,17,flow_stats,111.94,0
2025-11-25 16:29:22,1,0,N/A,aa:15:ca:fc:b7:dd,33:33:00:00:00:02,10.0.0.2,N/A,,N/A,N/A,N/A,2,140,17,flow_stats,111.94,0
2025-11-25 16:29:22,1,0,N/A,0e:8a:2f:9b:32:43,33:33:00:00:00:02,10.0.0.3,N/A,,N/A,N/A,N/A,2,140,17,flow_stats,111.94,0
2025-11-25 16:29:22,1,0,N/A,aa:15:ca:fc:b7:dd,b6:91:37:94:bf:75,10.0.0.2,10.0.0.1,,N/A,N/A,N/A,3,238,14,flow_stats,136.0,0
2025-11-25 16:29:22,1,0,N/A,b6:91:37:94:bf:75,aa:15:ca:fc:b7:dd,10.0.0.1,10.0.0.2,,N/A,N/A,N/A,2,140,14,flow_stats,80.0,0
2025-11-25 16:29:22,1,0,N/A,0e:8a:2f:9b:32:43,b6:91:37:94:bf:75,10.0.0.3,10.0.0.1,,N/A,N/A,N/A,3,238,14,flow_stats,136.0,0
2025-11-25 16:29:22,1,0,N/A,b6:91:37:94:bf:75,0e:8a:2f:9b:32:43,10.0.0.1,10.0.0.3,,N/A,N/A,N/A,2,140,14,flow_stats,80.0,0
2025-11-25 16:29:22,1,0,N/A,0e:8a:2f:9b:32:43,aa:15:ca:fc:b7:dd,10.0.0.3,10.0.0.2,,N/A,N/A,N/A,3,238,14,flow_stats,136.0,0
2025-11-25 16:29:22,1,0,N/A,aa:15:ca:fc:b7:dd,0e:8a:2f:9b:32:43,10.0.0.2,10.0.0.3,,N/A,N/A,N/A,2,140,14,flow_stats,80.0,0
2025-11-25 16:29:27,1,0,N/A,b6:91:37:94:bf:75,33:33:00:00:00:02,10.0.0.1,N/A,,N/A,N/A,N/A,2,140,22,flow_stats,50.91,0
2025-11-25 16:29:27,1,0,N/A,aa:15:ca:fc:b7:dd,33:33:00:00:00:02,10.0.0.2,N/A,,N/A,N/A,N/A,2,140,22,flow_stats,50.91,0
2025-11-25 16:29:27,1,0,N/A,0e:8a:2f:9b:32:43,33:33:00:00:00:02,10.0.0.3,N/A,,N/A,N/A,N/A,2,140,22,flow_stats,50.91,0
2025-11-25 16:29:27,1,0,N/A,aa:15:ca:fc:b7:dd,b6:91:37:94:bf:75,10.0.0.2,10.0.0.1,,N/A,35592,5001,441698,19544336176,3,flow_stats,31257915058.75,1
2025-11-25 16:29:27,1,0,N/A,b6:91:37:94:bf:75,aa:15:ca:fc:b7:dd,10.0.0.1,10.0.0.2,,N/A,5001,35592,277073,18286870,2,flow_stats,29246583.5,1
2025-11-25 16:29:32,1,0,N/A,aa:15:ca:fc:b7:dd,b6:91:37:94:bf:75,10.0.0.2,10.0.0.1,,N/A,35592,5001,1242056,55138053932,8,flow_stats,50000000000,1
2025-11-25 16:29:32,1,0,N/A,b6:91:37:94:bf:75,aa:15:ca:fc:b7:dd,10.0.0.1,10.0.0.2,,N/A,5001,35592,767131,50630758,7,flow_stats,51738615.61,1
2025-11-25 16:29:37,1,0,N/A,aa:15:ca:fc:b7:dd,b6:91:37:94:bf:75,10.0.0.2,10.0.0.1,,N/A,35592,5001,1612512,71793990404,13,flow_stats,26631762912.05,1
2025-11-25 16:29:37,1,0,N/A,b6:91:37:94:bf:75,aa:15:ca:fc:b7:dd,10.0.0.1,10.0.0.2,,N/A,5001,35592,985925,65071282,12,flow_stats,23089461.95,1
2025-11-25 16:29:42,1,0,N/A,aa:15:ca:fc:b7:dd,b6:91:37:94:bf:75,10.0.0.2,10.0.0.1,,N/A,35592,5001,1612512,71793990404,18,flow_stats,31908440179.56,1
2025-11-25 16:29:42,1,0,N/A,b6:91:37:94:bf:75,aa:15:ca:fc:b7:dd,10.0.0.1,10.0.0.2,,N/A,5001,35592,985925,65071282,17,flow_stats,30621779.76,1
2025-11-25 16:29:52,1,0,N/A,0e:8a:2f:9b:32:43,b6:91:37:94:bf:75,10.0.0.3,10.0.0.1,,N/A,40834,5001,278055,12337152858,1,flow_stats,3288699035.07,1
2025-11-25 16:29:52,1,0,N/A,b6:91:37:94:bf:75,0e:8a:2f:9b:32:43,10.0.0.1,10.0.0.3,,N/A,5001,40834,170838,11275336,1,flow_stats,3005614.61,1
2025-11-25 16:29:57,1,0,N/A,0e:8a:2f:9b:32:43,b6:91:37:94:bf:75,10.0.0.3,10.0.0.1,,N/A,40834,5001,1148999,50848800778,6,flow_stats,50000000000,1
2025-11-25 16:29:57,1,0,N/A,b6:91:37:94:bf:75,0e:8a:2f:9b:32:43,10.0.0.1,10.0.0.3,,N/A,5001,40834,716937,47317918,6,flow_stats,57651375.85,1
2025-11-25 16:30:02,1,0,N/A,0e:8a:2f:9b:32:43,b6:91:37:94:bf:75,10.0.0.3,10.0.0.1,,N/A,40834,5001,1717711,75967881226,11,flow_stats,40170000786.62,1
2025-11-25 16:30:02,1,0,N/A,b6:91:37:94:bf:75,0e:8a:2f:9b:32:43,10.0.0.1,10.0.0.3,,N/A,5001,40834,1079033,71216254,11,flow_stats,38217807.29,1
